"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","INDIC","INDIC_LABEL","Value"
"2012M09","CH","Switzerland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.83"
"2012M09","CH","Switzerland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.00"
"2012M09","TR","Turkey","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.32"
"2012M09","TR","Turkey","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","91.07"
"2012M09","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.53"
"2012M09","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.79"
"2012M09","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.63"
"2012M09","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.82"
"2012M09","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","110.81"
"2012M09","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","108.09"
"2012M09","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.45"
"2012M09","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","90.67"
"2012M09","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.51"
"2012M09","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.06"
"2012M09","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","108.41"
"2012M09","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","108.36"
"2012M09","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.03"
"2012M09","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.77"
"2012M09","KR","South Korea","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.55"
"2012M09","KR","South Korea","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.37"
"2012M09","MX","Mexico","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.29"
"2012M09","MX","Mexico","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.10"
"2012M09","NZ","New Zealand","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","108.48"
"2012M09","NZ","New Zealand","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","107.07"
"2012M09","RU","Russia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","106.32"
"2012M09","RU","Russia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","105.38"
"2012M10","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.14"
"2012M10","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.83"
"2012M10","EU28","European Union (current composition)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.48"
"2012M10","EU28","European Union (current composition)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.47"
"2012M10","BE","Belgium","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.28"
"2012M10","BE","Belgium","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.50"
"2012M10","BG","Bulgaria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.23"
"2012M10","BG","Bulgaria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.06"
"2012M10","CZ","Czechia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.42"
"2012M10","CZ","Czechia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.60"
"2012M10","DK","Denmark","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.79"
"2012M10","DK","Denmark","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.05"
"2012M10","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.71"
"2012M10","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.72"
"2012M10","EE","Estonia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.41"
"2012M10","EE","Estonia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.85"
"2012M10","IE","Ireland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.14"
"2012M10","IE","Ireland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.63"
"2012M10","EL","Greece","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.93"
"2012M10","EL","Greece","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.79"
"2012M10","ES","Spain","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.97"
"2012M10","ES","Spain","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.24"
"2012M10","FR","France","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.82"
"2012M10","FR","France","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.90"
"2012M10","HR","Croatia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.92"
"2012M10","HR","Croatia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.63"
"2012M10","IT","Italy","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.99"
"2012M10","IT","Italy","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.01"
"2012M10","CY","Cyprus","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.79"
"2012M10","CY","Cyprus","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.43"
"2012M10","LV","Latvia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.43"
"2012M10","LV","Latvia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.37"
"2012M10","LT","Lithuania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.72"
"2012M10","LT","Lithuania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.58"
"2012M10","LU","Luxembourg","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.26"
"2012M10","LU","Luxembourg","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.67"
"2012M10","HU","Hungary","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.87"
"2012M10","HU","Hungary","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.92"
"2012M10","MT","Malta","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.85"
"2012M10","MT","Malta","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.59"
"2012M10","NL","Netherlands","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.22"
"2012M10","NL","Netherlands","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.55"
"2012M10","AT","Austria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.01"
"2012M10","AT","Austria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.14"
"2012M10","PL","Poland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.81"
"2012M10","PL","Poland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.87"
"2012M10","PT","Portugal","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.44"
"2012M10","PT","Portugal","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.85"
"2012M10","RO","Romania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.99"
"2012M10","RO","Romania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.10"
"2012M10","SI","Slovenia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.64"
"2012M10","SI","Slovenia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.58"
"2012M10","SK","Slovakia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.72"
"2012M10","SK","Slovakia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.94"
"2012M10","FI","Finland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.99"
"2012M10","FI","Finland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.47"
"2012M10","SE","Sweden","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.12"
"2012M10","SE","Sweden","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.22"
"2012M10","UK","United Kingdom","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","107.23"
"2012M10","UK","United Kingdom","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.08"
"2012M10","NO","Norway","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.79"
"2012M10","NO","Norway","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.20"
"2012M10","CH","Switzerland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.10"
"2012M10","CH","Switzerland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.08"
"2012M10","TR","Turkey","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.59"
"2012M10","TR","Turkey","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","92.17"
"2012M10","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.23"
"2012M10","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.24"
"2012M10","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.20"
"2012M10","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.99"
"2012M10","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","109.90"
"2012M10","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.58"
"2012M10","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.62"
"2012M10","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","90.49"
"2012M10","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.78"
"2012M10","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.21"
"2012M10","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","109.35"
"2012M10","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","108.97"
"2012M10","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.13"
"2012M10","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.10"
"2012M10","KR","South Korea","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.88"
"2012M10","KR","South Korea","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.18"
"2012M10","MX","Mexico","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.22"
"2012M10","MX","Mexico","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.94"
"2012M10","NZ","New Zealand","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","108.82"
"2012M10","NZ","New Zealand","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.99"
"2012M10","RU","Russia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","107.12"
"2012M10","RU","Russia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.01"
"2012M11","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.83"
"2012M11","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.11"
"2012M11","EU28","European Union (current composition)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.05"
"2012M11","EU28","European Union (current composition)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.50"
"2012M11","BE","Belgium","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.24"
"2012M11","BE","Belgium","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.25"
"2012M11","BG","Bulgaria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.94"
"2012M11","BG","Bulgaria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.54"
"2012M11","CZ","Czechia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.49"
"2012M11","CZ","Czechia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.51"
"2012M11","DK","Denmark","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.67"
"2012M11","DK","Denmark","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.73"
"2012M11","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.65"
"2012M11","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.37"
"2012M11","EE","Estonia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.11"
"2012M11","EE","Estonia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.33"
"2012M11","IE","Ireland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","94.54"
"2012M11","IE","Ireland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.89"
"2012M11","EL","Greece","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.54"
"2012M11","EL","Greece","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.14"
"2012M11","ES","Spain","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.74"
"2012M11","ES","Spain","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.83"
"2012M11","FR","France","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.67"
"2012M11","FR","France","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.48"
"2012M11","HR","Croatia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.32"
"2012M11","HR","Croatia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.79"
"2012M11","IT","Italy","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.79"
"2012M11","IT","Italy","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.55"
"2012M11","CY","Cyprus","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.79"
"2012M11","CY","Cyprus","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.16"
"2012M11","LV","Latvia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.41"
"2012M11","LV","Latvia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.05"
"2012M11","LT","Lithuania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.63"
"2012M11","LT","Lithuania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.21"
"2012M11","LU","Luxembourg","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.12"
"2012M11","LU","Luxembourg","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.38"
"2012M11","HU","Hungary","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.81"
"2012M11","HU","Hungary","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.67"
"2012M11","MT","Malta","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.99"
"2012M11","MT","Malta","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.54"
"2012M11","NL","Netherlands","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.76"
"2012M11","NL","Netherlands","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.91"
"2012M11","AT","Austria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.19"
"2012M11","AT","Austria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.11"
"2012M11","PL","Poland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.29"
"2012M11","PL","Poland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.17"
"2012M11","PT","Portugal","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.15"
"2012M11","PT","Portugal","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.39"
"2012M11","RO","Romania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.69"
"2012M11","RO","Romania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.60"
"2012M11","SI","Slovenia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.59"
"2012M11","SI","Slovenia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.34"
"2012M11","SK","Slovakia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.00"
"2012M11","SK","Slovakia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.07"
"2012M11","FI","Finland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.91"
"2012M11","FI","Finland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.07"
"2012M11","SE","Sweden","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.91"
"2012M11","SE","Sweden","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.77"
"2012M11","UK","United Kingdom","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","107.86"
"2012M11","UK","United Kingdom","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.41"
"2012M11","NO","Norway","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.72"
"2012M11","NO","Norway","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.94"
"2012M11","CH","Switzerland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.01"
"2012M11","CH","Switzerland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.65"
"2012M11","TR","Turkey","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.43"
"2012M11","TR","Turkey","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.63"
"2012M11","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.02"
"2012M11","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.48"
"2012M11","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.96"
"2012M11","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.12"
"2012M11","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","112.81"
"2012M11","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","108.12"
"2012M11","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.55"
"2012M11","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","89.80"
"2012M11","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.18"
"2012M11","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.42"
"2012M11","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","111.73"
"2012M11","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","110.99"
"2012M11","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.66"
"2012M11","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.28"
